"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL204609";"";"None";"489.19";"1";"6.55";"86";"CCC(CC)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"15.94";"0.38";"1.25";"10.31";"1";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.8"
"CHEMBL236863";"";"None";"405.23";"1";"5.49";"55";"O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(O)c3)c2)c(Cl)c1";"IC50";"'='";"75.86";"nM";"7.12";"";"";"UO_0000065";"17.57";"0.36";"1.63";"8.18";"1";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.12"
"CHEMBL442243";"";"None";"457.23";"1";"6.80";"46";"O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3cccc(C(F)(F)F)c3)c2)c(Cl)c1";"IC50";"'='";"0.9333";"nM";"9.03";"";"";"UO_0000065";"19.75";"0.41";"2.23";"13.53";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"9.03"
"CHEMBL124819";"";"None";"479.28";"0";"2.20";"40";"O=C(c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O)N1CCOCC1";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"18.15";"0.37";"6.50";"6.86";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.7"
"CHEMBL125317";"";"None";"597.43";"1";"2.78";"34";"O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4C5CCC4CC4(C5)OCCO4)c3)c(Cl)c2)c(=O)[nH]1";"IC50";"'='";"0.871";"nM";"9.06";"";"";"UO_0000065";"15.16";"0.32";"6.28";"5.92";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"9.06"
"CHEMBL237096";"";"None";"547.38";"1";"3.48";"33";"O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)N4CCc5ccccc54)c3)c(Cl)c2)c(=O)[nH]1";"IC50";"'='";"0.6457";"nM";"9.19";"";"";"UO_0000065";"16.79";"0.35";"5.71";"6.83";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"9.19"
"CHEMBL340158";"";"None";"527.39";"1";"3.34";"30";"O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)NC4CCCCC4)c3)c(Cl)c2)c(=O)[nH]1";"IC50";"'='";"1.288";"nM";"8.89";"";"";"UO_0000065";"16.86";"0.36";"5.55";"6.20";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.89"
"CHEMBL157885";"";"None";"548.11";"2";"5.00";"13";"Cc1oc2ccccc2c1Cc1cc(I)c(OCC(=O)O)c(I)c1";"IC50";"'='";"5128.61";"nM";"5.29";"";"";"UO_0000065";"9.65";"0.30";"0.29";"8.87";"1";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"5.29"
"CHEMBL40738";"";"None";"341.19";"1";"5.31";"8";"CC(C)c1cc(Oc2c(Cl)cc(C(=O)O)cc2Cl)ccc1O";"IC50";"'='";"20.89";"nM";"7.68";"";"";"UO_0000065";"22.51";"0.48";"2.37";"11.50";"1";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.68"
"CHEMBL235904";"";"None";"275.35";"0";"3.39";"7b";"CCCCCCc1ccc(NC(=O)/C=C\C(=O)O)cc1";"IC50";"'='";"17900.0";"nM";"4.75";"";"";"UO_0000065";"17.24";"0.32";"1.36";"7.15";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"17.9"
"CHEMBL124318";"";"None";"463.28";"0";"3.01";"39";"O=C(NC1CCC1)c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O";"IC50";"'='";"1.778";"nM";"8.75";"";"";"UO_0000065";"18.89";"0.39";"5.74";"6.93";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.75"
"CHEMBL124039";"";"None";"499.33";"0";"2.56";"31";"O=c1cnn(-c2cc(Cl)c(Oc3ccc(O)c(S(=O)(=O)NC4CCC4)c3)c(Cl)c2)c(=O)[nH]1";"IC50";"'='";"1.122";"nM";"8.95";"";"";"UO_0000065";"17.92";"0.38";"6.39";"6.24";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.95"
"CHEMBL235173";"";"None";"567.16";"1";"4.47";"3";"CC(C)c1cc(Oc2c(I)cc(CC(N)C(=O)O)cc2I)ccc1O";"IC50";"'='";"0.1096";"nM";"9.96";"";"";"UO_0000065";"17.56";"0.54";"5.49";"10.74";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"9.96"
"CHEMBL4763344";"";"None";"469.97";"0";"4.82";"30";"COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NC3(c4cccc(Cl)c4)CCC3)oc12";"IC50";"'='";"8200.0";"nM";"5.09";"";"";"UO_0000065";"10.82";"0.21";"0.27";"5.79";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"8200.0"
"CHEMBL4763095";"";"None";"429.90";"0";"3.94";"31";"COc1cc(C(=O)N2CCC(O)C(C)C2)cc2oc(NCc3cccc(Cl)c3)nc12";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"12.58";"0.25";"1.47";"6.16";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"3900.0"
"CHEMBL4776051";"";"None";"500.00";"0";"4.66";"43";"COc1cc(C(=O)N2CC(C)OCC2C2CC(O)C2)cc2nc(N[C@H](C)c3cccc(Cl)c3)oc12";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"17.40";"0.34";"4.04";"8.96";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"2.0"
"CHEMBL4759089";"";"None";"379.85";"0";"3.52";"2";"O=C(NCc1cccc(Cl)c1)c1ccc2cn(CCn3cccn3)nc2c1";"IC50";"'='";"173.0";"nM";"6.76";"";"";"UO_0000065";"17.80";"0.34";"3.24";"10.44";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"173.0"
"CHEMBL4761070";"";"None";"409.88";"0";"3.53";"4";"COc1cc(C(=O)NCc2cccc(Cl)c2)cc2nn(CCn3cccn3)cc12";"IC50";"'='";"464.0";"nM";"6.33";"";"";"UO_0000065";"15.45";"0.30";"2.80";"8.56";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"464.0"
"CHEMBL4750567";"";"None";"487.97";"0";"4.01";"5";"CCn1cccc(-c2ccc(N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O)cc2OC)c1=O";"IC50";"'='";"61.0";"nM";"7.21";"";"";"UO_0000065";"14.79";"0.30";"3.20";"8.03";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"61.0"
"CHEMBL4746517";"";"None";"462.38";"1";"5.64";"8";"CCCN(CC1CCOC1)C(=O)c1cc(Cl)c2oc(NCc3cccc(Cl)c3)nc2c1";"IC50";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"15.46";"0.31";"1.51";"10.58";"0";"CHEMBL4672669";"Inhibition of purified human plasma thrombin using Boc-Asp(OBzl)-Pro-Arg-AMC substrate incubated for 30 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665889";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"71.0"
"CHEMBL418432";"";"None";"369.24";"1";"5.63";"55";"CC(C)c1cc(Oc2c(Cl)cc(CCC(=O)O)cc2Cl)ccc1O";"IC50";"'='";"0.1514";"nM";"9.82";"";"";"UO_0000065";"26.59";"0.56";"4.19";"14.71";"1";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"9.82"
"CHEMBL250880";"";"None";"408.24";"1";"5.15";"51";"CC(C)c1cc(Oc2c(Cl)cc3[nH]c(C(=O)O)cc(=O)c3c2Cl)ccc1O";"IC50";"'='";"15.14";"nM";"7.82";"";"";"UO_0000065";"19.16";"0.40";"2.67";"7.85";"0";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.82"
"CHEMBL291053";"THYROPROPIC ACID";"2.0";"635.96";"2";"5.02";"38";"O=C(O)CCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1";"IC50";"'='";"0.01905";"nM";"10.72";"";"";"UO_0000065";"16.86";"0.67";"5.70";"16.06";"1";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"10.72"
"CHEMBL236864";"";"None";"405.23";"1";"5.49";"31";"O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(O)cc3)c2)c(Cl)c1";"IC50";"'='";"87.1";"nM";"7.06";"";"";"UO_0000065";"17.42";"0.36";"1.57";"8.12";"0";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.06"
"CHEMBL238178";"";"None";"579.24";"2";"5.32";"21";"COc1cccc(CCNC(=O)c2cc(Oc3c(Br)cc(CC(=O)O)cc3Br)ccc2O)c1";"IC50";"'='";"4.898";"nM";"8.31";"";"";"UO_0000065";"14.35";"0.34";"2.99";"7.91";"0";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.31"
"CHEMBL428729";"";"None";"390.22";"1";"5.18";"2";"O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccncc3)c2)c(Cl)c1";"IC50";"'='";"123.03";"nM";"6.91";"";"";"UO_0000065";"17.71";"0.36";"1.73";"8.68";"0";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"6.91"
"CHEMBL205171";"";"None";"489.19";"1";"6.55";"45";"CCCC(C)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br";"IC50";"'='";"46.77";"nM";"7.33";"";"";"UO_0000065";"14.98";"0.36";"0.78";"9.69";"1";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.33"
"CHEMBL249445";"";"None";"535.19";"2";"5.27";"26";"O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCc3ccccc3)c2)c(Br)c1";"IC50";"'='";"4.169";"nM";"8.38";"";"";"UO_0000065";"15.66";"0.38";"3.11";"8.74";"0";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.38"
"CHEMBL236648";"";"None";"405.23";"1";"5.49";"5";"O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccccc3O)c2)c(Cl)c1";"IC50";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"18.01";"0.37";"1.81";"8.39";"0";"CHEMBL925135";"Inhibition of thyroid hormone receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140629";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.3"
"CHEMBL192346";"";"None";"338.00";"0";"3.24";"9a";"CCOc1c(Br)cc(CC(=O)O)cc1Br";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL829372";"Inhibitory activity against human TRAFbeta; Not tested";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143623";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";""
"CHEMBL391945";"";"None";"549.17";"1";"4.91";"72";"O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NC(=O)c3ccccc3)c2)c(Br)c1";"IC50";"'='";"4.169";"nM";"8.38";"";"";"UO_0000065";"15.26";"0.37";"3.47";"7.42";"0";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.38"
"CHEMBL235788";"";"None";"389.23";"1";"5.79";"44";"O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccccc3)c2)c(Cl)c1";"IC50";"'='";"2.884";"nM";"8.54";"";"";"UO_0000065";"21.94";"0.45";"2.75";"12.79";"1";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"8.54"
"CHEMBL250307";"";"None";"429.11";"0";"4.39";"13";"Nc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"14.18";"0.38";"1.70";"8.39";"0";"CHEMBL903381";"Binding affinity at human TRbeta1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"820.0"
"CHEMBL395602";"";"None";"297.24";"0";"4.78";"8e";"CCCCCCc1ccc(C(=O)CCBr)cc1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"18.58";"0.44";"0.74";"32.35";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"3.0"
"CHEMBL394679";"";"None";"190.24";"0";"2.73";"6i";"C=CC(=O)Oc1ccc(CCC)cc1";"IC50";"'='";"61000.0";"nM";"4.21";"";"";"UO_0000065";"22.15";"0.41";"1.48";"16.03";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"61.0"
"CHEMBL237035";"";"None";"230.35";"0";"4.57";"6f";"C=CC(=O)c1ccc(CCCCCCC)cc1";"IC50";"'='";"10500.0";"nM";"4.98";"";"";"UO_0000065";"21.61";"0.40";"0.41";"29.17";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"10.5"
"CHEMBL396873";"";"None";"275.44";"0";"4.38";"3k";"CCCCCCc1ccc(C(=O)CCNCCC)cc1";"IC50";"'='";"15200.0";"nM";"4.82";"";"";"UO_0000065";"17.49";"0.33";"0.44";"16.56";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"15.2"
"CHEMBL236133";"";"None";"359.51";"0";"4.27";"3f";"CCCCCCc1ccc(C(=O)CCN2CCC(C(=O)OC)CC2)cc1";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"15.05";"0.28";"1.14";"11.60";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"3.9"
"CHEMBL235922";"";"None";"291.44";"0";"3.31";"3b";"CCCCCCc1ccc(C(=O)CCN(C)CCO)cc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"19.89";"0.38";"2.49";"14.30";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"1.6"
"CHEMBL235608";"";"None";"521.16";"2";"5.59";"71";"O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)Nc3ccccc3)c2)c(Br)c1";"IC50";"'='";"34.67";"nM";"7.46";"";"";"UO_0000065";"14.31";"0.35";"1.87";"7.78";"1";"CHEMBL898226";"Inhibition of human thyroid hormone receptor beta 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149596";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"7.46"
